id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,perdida2,restante2,suma
408,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,21:30,,126.43,127.74,126.34,1.4,127.74,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.095976202,1.095976202,98.9040238,0.01,0.99,1
409,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,00:30,,126.34,127.74,126.32,1.42,127.74,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-1.111633005,1.111633005,98.888367,0.01,0.99,1
410,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,04:30,,126.32,127.74,126.39,1.35,127.74,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-1.056834194,1.056834194,98.94316581,0.01,0.99,1
411,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,08:30,,126.39,127.74,126.1,1.64,127.74,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.283857836,1.283857836,98.71614216,0.01,0.99,1
412,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,10:30,,126.1,127.74,125.98,1.76,127.74,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.377798654,1.377798654,98.62220135,0.01,0.99,1
413,Perturbado,18/09/2019,Helechos,A,46,Adulto,Adulto interior,Adulto 3,123,123IHA3,552,12:30,,125.98,127.74,125.6,2.14,127.74,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.675277908,1.675277908,98.32472209,0.02,0.98,1
415,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,18:30,PI,35.36,35.36,35.12,0.24,35.36,Alta,06:30 p. m. a 09:30 p. m.,A,H,A,-0.678733032,0.678733032,99.32126697,0.01,0.99,1
416,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,21:30,,35.12,35.36,34.98,0.38,35.36,Alta,09:30 p. m. a 12:30 a. m.,B,A,B,-1.074660633,1.074660633,98.92533937,0.01,0.99,1
417,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,00:30,,34.98,35.36,34.85,0.51,35.36,Baja,12:30 a. m. a 04:30 a. m.,C,B,C,-1.442307692,1.442307692,98.55769231,0.01,0.99,1
418,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,04:30,,34.85,35.36,34.77,0.59,35.36,Baja,04:30 a. m. a 08:30 a. m.,D,C,D,-1.668552036,1.668552036,98.33144796,0.02,0.98,1
419,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,08:30,,34.77,35.36,34.82,0.54,35.36,Alta,08:30 a. m. a 10:30 a. m.,E,D,E,-1.527149321,1.527149321,98.47285068,0.02,0.98,1
420,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,10:30,,34.82,35.36,34.84,0.52,35.36,Alta,10:30 a. m. a 12:30 p. m.,F,E,F,-1.470588235,1.470588235,98.52941176,0.01,0.99,1
421,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,12:30,,34.84,35.36,34.95,0.41,35.36,Baja,12:30 p. m. a 03:30 p. m.,G,F,G,-1.159502262,1.159502262,98.84049774,0.01,0.99,1
422,Perturbado,20/09/2019,Helechos,A,47,Juvenil,Juvenil interior,Juvenil 4,123,123IHJ4,560,15:30,,34.95,35.36,34.88,0.48,35.36,Baja,03:30 p. m. a 06:30 p. m.,H,G,H,-1.357466063,1.357466063,98.64253394,0.01,0.99,1
424,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,18:30,PI,126.4,126.4,125.72,0.68,126.4,Alta,06:30 p. m. a 09:30 p. m.,A,H,A,-0.537974684,0.537974684,99.46202532,0.01,0.99,1
425,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,21:30,,125.72,126.4,125.2,1.2,126.4,Alta,09:30 p. m. a 12:30 a. m.,B,A,B,-0.949367089,0.949367089,99.05063291,0.01,0.99,1
426,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,00:30,,125.2,126.4,124.65,1.75,126.4,Baja,12:30 a. m. a 04:30 a. m.,C,B,C,-1.384493671,1.384493671,98.61550633,0.01,0.99,1
427,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,04:30,,124.65,126.4,124.46,1.94,126.4,Baja,04:30 a. m. a 08:30 a. m.,D,C,D,-1.534810127,1.534810127,98.46518987,0.02,0.98,1
428,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,08:30,,124.46,126.4,124.68,1.72,126.4,Alta,08:30 a. m. a 10:30 a. m.,E,D,E,-1.360759494,1.360759494,98.63924051,0.01,0.99,1
429,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,10:30,,124.68,126.4,124.68,1.72,126.4,Alta,10:30 a. m. a 12:30 p. m.,F,E,F,-1.360759494,1.360759494,98.63924051,0.01,0.99,1
430,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,12:30,,124.68,126.4,125.05,1.35,126.4,Baja,12:30 p. m. a 03:30 p. m.,G,F,G,-1.068037975,1.068037975,98.93196203,0.01,0.99,1
431,Perturbado,20/09/2019,Helechos,A,48,Adulto,Adulto interior,Adulto 4,123,123IHA4,560,15:30,,125.05,126.4,124.84,1.56,126.4,Baja,03:30 p. m. a 06:30 p. m.,H,G,H,-1.234177215,1.234177215,98.76582278,0.01,0.99,1
433,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,21:30,PI,30.13,30.13,27.42,2.71,30.13,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-8.994357783,8.994357783,91.00564222,0.09,0.91,1
434,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,00:30,,27.42,30.13,28.19,1.94,30.13,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-6.43876535,6.43876535,93.56123465,0.06,0.94,1
435,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,04:30,,28.19,30.13,26.76,3.37,30.13,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-11.18486558,11.18486558,88.81513442,0.11,0.89,1
436,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,08:30,,26.76,30.13,28.04,2.09,30.13,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-6.936608032,6.936608032,93.06339197,0.07,0.93,1
437,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,10:30,,28.04,30.13,27.8,2.33,30.13,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-7.733156323,7.733156323,92.26684368,0.08,0.92,1
438,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,12:30,,27.8,30.13,27.63,2.5,30.13,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-8.297378029,8.297378029,91.70262197,0.08,0.92,1
439,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,15:30,,27.63,30.13,24.23,5.9,30.13,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-19.58181215,19.58181215,80.41818785,0.2,0.8,1
440,Perturbado,27/07/2019,Base de árbol,B,49,Juvenil,Juvenil interior,Juvenil 1,113,113IBAJ1,556,18:30,,24.23,30.13,23.3,6.83,30.13,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-22.66843677,22.66843677,77.33156323,0.23,0.77,1
449,Perturbado,27/07/2019,Base de árbol,B,50,Adulto,Adulto interior,Adulto 1,113,113IBAA1,556,18:30,,134.1,134.68,133.86,0.82,134.68,Alta,06:30 p. m. a 09:30 p. m.,H,H,D,-0.608850609,0.608850609,99.39114939,0.01,0.99,1
451,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,21:30,PI,37.25,37.25,36.45,0.8,37.25,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.147651007,2.147651007,97.85234899,0.02,0.98,1
452,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,00:30,,36.45,37.25,36.84,0.41,37.25,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.100671141,1.100671141,98.89932886,0.01,0.99,1
453,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,04:30,,36.84,37.25,36.43,0.82,37.25,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-2.201342282,2.201342282,97.79865772,0.02,0.98,1
454,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,08:30,,36.43,37.25,36.6,0.65,37.25,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.744966443,1.744966443,98.25503356,0.02,0.98,1
455,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,10:30,,36.6,37.25,36.41,0.84,37.25,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.255033557,2.255033557,97.74496644,0.02,0.98,1
456,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,12:30,,36.41,37.25,36.92,0.33,37.25,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-0.88590604,0.88590604,99.11409396,0.01,0.99,1
457,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,15:30,,36.92,37.25,36.11,1.14,37.25,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-3.060402685,3.060402685,96.93959732,0.03,0.97,1
458,Perturbado,27/07/2019,Base de árbol,B,51,Juvenil,Juvenil interior,Juvenil 2,112,112IBAJ2,556,18:30,,36.11,37.25,35.57,1.68,37.25,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-4.510067114,4.510067114,95.48993289,0.05,0.95,1
460,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,21:30,PI,132.69,132.69,130.96,1.73,132.69,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.303790791,1.303790791,98.69620921,0.01,0.99,1
461,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,00:30,,130.96,132.69,121.82,10.87,132.69,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-8.192026528,8.192026528,91.80797347,0.08,0.92,1
462,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,04:30,,121.82,132.69,120.92,11.77,132.69,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-8.870299194,8.870299194,91.12970081,0.09,0.91,1
463,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,08:30,,120.92,132.69,121.46,11.23,132.69,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-8.463335594,8.463335594,91.53666441,0.08,0.92,1
464,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,10:30,,121.46,132.69,121.29,11.4,132.69,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-8.591453764,8.591453764,91.40854624,0.09,0.91,1
465,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,12:30,,121.29,132.69,120.73,11.96,132.69,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-9.01349009,9.01349009,90.98650991,0.09,0.91,1
466,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,15:30,,120.73,132.69,120.74,11.95,132.69,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-9.005953727,9.005953727,90.99404627,0.09,0.91,1
467,Perturbado,27/07/2019,Base de árbol,B,52,Adulto,Adulto interior,Adulto 2,112,112IBAA2,556,18:30,,120.74,132.69,118.73,13.96,132.69,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-10.52076268,10.52076268,89.47923732,0.11,0.89,1
469,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,15:30,PI,40.12,40.12,39.75,0.37,40.12,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.9222333,0.9222333,99.0777667,0.01,0.99,1
470,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,18:30,,39.75,40.12,39.65,0.47,40.12,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-1.171485543,1.171485543,98.82851446,0.01,0.99,1
471,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,21:30,,39.65,40.12,39.48,0.64,40.12,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.595214357,1.595214357,98.40478564,0.02,0.98,1
472,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,00:30,,39.48,40.12,38.9,1.22,40.12,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-3.040877368,3.040877368,96.95912263,0.03,0.97,1
473,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,04:30,,38.9,40.12,38.72,1.4,40.12,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-3.489531406,3.489531406,96.51046859,0.03,0.97,1
474,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,08:30,,38.72,40.12,39.26,0.86,40.12,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.143569292,2.143569292,97.85643071,0.02,0.98,1
475,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,10:30,,39.26,40.12,39.21,0.91,40.12,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.268195414,2.268195414,97.73180459,0.02,0.98,1
476,Perturbado,18/09/2019,Base de árbol,B,53,Juvenil,Juvenil interior,Juvenil 3,113,113IBAJ3,556,12:30,,39.21,40.12,39.15,0.97,40.12,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-2.41774676,2.41774676,97.58225324,0.02,0.98,1
478,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,15:30,PI,121.93,121.93,121.13,0.8,121.93,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-0.656114164,0.656114164,99.34388584,0.01,0.99,1
479,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,18:30,,121.13,121.93,120.78,1.15,121.93,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.943164111,0.943164111,99.05683589,0.01,0.99,1
480,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,21:30,,120.78,121.93,120.19,1.74,121.93,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.427048306,1.427048306,98.57295169,0.01,0.99,1
481,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,00:30,,120.19,121.93,118.75,3.18,121.93,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.608053801,2.608053801,97.3919462,0.03,0.97,1
482,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,04:30,,118.75,121.93,117.98,3.95,121.93,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-3.239563684,3.239563684,96.76043632,0.03,0.97,1
483,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,08:30,,117.98,121.93,119.85,2.08,121.93,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.705896826,1.705896826,98.29410317,0.02,0.98,1
484,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,10:30,,119.85,121.93,119.88,2.05,121.93,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.681292545,1.681292545,98.31870746,0.02,0.98,1
485,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,12:30,,119.88,121.93,119.71,2.22,121.93,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.820716805,1.820716805,98.1792832,0.02,0.98,1
487,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,15:30,PI,41.91,41.91,40.88,1.03,41.91,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-2.45764734,2.45764734,97.54235266,0.02,0.98,1
488,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,18:30,,40.88,41.91,41.59,0.32,41.91,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.763540921,0.763540921,99.23645908,0.01,0.99,1
489,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,21:30,,41.59,41.91,41.48,0.43,41.91,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.026008113,1.026008113,98.97399189,0.01,0.99,1
490,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,00:30,,41.48,41.91,40.56,1.35,41.91,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-3.221188261,3.221188261,96.77881174,0.03,0.97,1
491,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,04:30,,40.56,41.91,40.84,1.07,41.91,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.553089955,2.553089955,97.44691005,0.03,0.97,1
492,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,08:30,,40.84,41.91,41.04,0.87,41.91,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.075876879,2.075876879,97.92412312,0.02,0.98,1
493,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,10:30,,41.04,41.91,41.04,0.87,41.91,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.075876879,2.075876879,97.92412312,0.02,0.98,1
494,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,12:30,,41.04,41.91,41.15,0.76,41.91,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.813409687,1.813409687,98.18659031,0.02,0.98,1
496,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,15:30,PI,124.47,124.47,121.47,3,124.47,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-2.41021933,2.41021933,97.58978067,0.02,0.98,1
497,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,18:30,,121.47,124.47,123.56,0.91,124.47,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.731099863,0.731099863,99.26890014,0.01,0.99,1
498,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,21:30,,123.56,124.47,123.4,1.07,124.47,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.859644894,0.859644894,99.14035511,0.01,0.99,1
499,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,00:30,,123.4,124.47,121.47,3,124.47,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.41021933,2.41021933,97.58978067,0.02,0.98,1
500,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,04:30,,121.47,124.47,121.69,2.78,124.47,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.233469912,2.233469912,97.76653009,0.02,0.98,1
501,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,08:30,,121.69,124.47,122.14,2.33,124.47,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.871937013,1.871937013,98.12806299,0.02,0.98,1
502,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,10:30,,122.14,124.47,122.11,2.36,124.47,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.896039206,1.896039206,98.10396079,0.02,0.98,1
503,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,12:30,,122.11,124.47,122.42,2.05,124.47,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.646983209,1.646983209,98.35301679,0.02,0.98,1
505,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,21:30,PI,39.24,39.24,39.01,0.23,39.24,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-0.586136595,0.586136595,99.4138634,0.01,0.99,1
506,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,00:30,,39.01,39.24,38.67,0.57,39.24,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.452599388,1.452599388,98.54740061,0.01,0.99,1
508,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,08:30,,39.24,39.24,38.62,0.62,39.24,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.580020387,1.580020387,98.41997961,0.02,0.98,1
511,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,15:30,,39.2,39.24,38.81,0.43,39.24,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.095820591,1.095820591,98.90417941,0.01,0.99,1
512,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,18:30,,38.81,39.24,38.29,0.95,39.24,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.420998981,2.420998981,97.57900102,0.02,0.98,1
514,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,21:30,PI,123.75,123.75,122.39,1.36,123.75,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.098989899,1.098989899,98.9010101,0.01,0.99,1
515,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,00:30,,122.39,123.75,119.8,3.95,123.75,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-3.191919192,3.191919192,96.80808081,0.03,0.97,1
516,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,04:30,,119.8,123.75,121.66,2.09,123.75,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.688888889,1.688888889,98.31111111,0.02,0.98,1
517,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,08:30,,121.66,123.75,119.21,4.54,123.75,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-3.668686869,3.668686869,96.33131313,0.04,0.96,1
518,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,10:30,,119.21,123.75,120.42,3.33,123.75,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.690909091,2.690909091,97.30909091,0.03,0.97,1
519,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,12:30,,120.42,123.75,119.77,3.98,123.75,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-3.216161616,3.216161616,96.78383838,0.03,0.97,1
520,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,15:30,,119.77,123.75,118.56,5.19,123.75,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-4.193939394,4.193939394,95.80606061,0.04,0.96,1
521,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,18:30,,118.56,123.75,116.47,7.28,123.75,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-5.882828283,5.882828283,94.11717172,0.06,0.94,1
525,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,04:30,,34.45,34.45,28.45,6,34.45,Baja,04:30 a. m. a 08:30 a. m.,C,C,A,-17.41654572,17.41654572,82.58345428,0.17,0.83,1
526,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,08:30,,28.45,34.45,29.84,4.61,34.45,Alta,08:30 a. m. a 10:30 a. m.,D,D,B,-13.38171263,13.38171263,86.61828737,0.13,0.87,1
527,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,10:30,,29.84,34.45,28.8,5.65,34.45,Alta,10:30 a. m. a 12:30 p. m.,E,E,C,-28.14371257,28.14371257,71.85628743,0.28,0.72,1
528,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,12:30,,28.8,34.45,29.03,5.42,34.45,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-15.7329463,15.7329463,84.2670537,0.16,0.84,1
