id,sitio,fecha,refugios,tratamiento,individuo,edad,ubicacion,id2,hobotc,idhobo,hobota,hora,pipf,peso,peso_1,peso1,peso2,pesosuma,actividad,horarios,medicont,tiempo,exacta,variacion,perdida,restante,logperdida
479,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,18:30,,121.13,121.93,120.78,1.15,121.93,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.943164111,0.943164111,99.05683589,-0.025412733
480,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,21:30,,120.78,121.93,120.19,1.74,121.93,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.427048306,1.427048306,98.57295169,0.154438674
481,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,00:30,,120.19,121.93,118.75,3.18,121.93,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.608053801,2.608053801,97.3919462,0.416316546
482,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,04:30,,118.75,121.93,117.98,3.95,121.93,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-3.239563684,3.239563684,96.76043632,0.510486522
483,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,08:30,,117.98,121.93,119.85,2.08,121.93,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.705896826,1.705896826,98.29410317,0.231952761
484,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,10:30,,119.85,121.93,119.88,2.05,121.93,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.681292545,1.681292545,98.31870746,0.225643287
485,Perturbado,18/09/2019,Base de árbol,B,54,Adulto,Adulto interior,Adulto 3,113,113IBAA3,556,12:30,,119.88,121.93,119.71,2.22,121.93,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.820716805,1.820716805,98.1792832,0.260242401
487,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,15:30,PI,41.91,41.91,40.88,1.03,41.91,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-2.45764734,2.45764734,97.54235266,0.390519564
488,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,18:30,,40.88,41.91,41.59,0.32,41.91,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.763540921,0.763540921,99.23645908,-0.117167683
489,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,21:30,,41.59,41.91,41.48,0.43,41.91,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-1.026008113,1.026008113,98.97399189,0.011150795
490,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,00:30,,41.48,41.91,40.56,1.35,41.91,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-3.221188261,3.221188261,96.77881174,0.508016108
491,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,04:30,,40.56,41.91,40.84,1.07,41.91,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.553089955,2.553089955,97.44691005,0.407066117
492,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,08:30,,40.84,41.91,41.04,0.87,41.91,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-2.075876879,2.075876879,97.92412312,0.317201592
493,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,10:30,,41.04,41.91,41.04,0.87,41.91,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-2.075876879,2.075876879,97.92412312,0.317201592
494,Perturbado,18/09/2019,Base de árbol,B,55,Juvenil,Juvenil interior,Juvenil 4,112,112IBAJ4,556,12:30,,41.04,41.91,41.15,0.76,41.91,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.813409687,1.813409687,98.18659031,0.258495931
496,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,15:30,PI,124.47,124.47,121.47,3,124.47,Baja,03:30 p. m. a 06:30 p. m.,A,G,A,-2.41021933,2.41021933,97.58978067,0.382056565
497,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,18:30,,121.47,124.47,123.56,0.91,124.47,Alta,06:30 p. m. a 09:30 p. m.,B,H,B,-0.731099863,0.731099863,99.26890014,-0.136023297
498,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,21:30,,123.56,124.47,123.4,1.07,124.47,Alta,09:30 p. m. a 12:30 a. m.,C,A,C,-0.859644894,0.859644894,99.14035511,-0.065680912
499,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,00:30,,123.4,124.47,121.47,3,124.47,Baja,12:30 a. m. a 04:30 a. m.,D,B,D,-2.41021933,2.41021933,97.58978067,0.382056565
500,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,04:30,,121.47,124.47,121.69,2.78,124.47,Baja,04:30 a. m. a 08:30 a. m.,E,C,E,-2.233469912,2.233469912,97.76653009,0.348980106
501,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,08:30,,121.69,124.47,122.14,2.33,124.47,Alta,08:30 a. m. a 10:30 a. m.,F,D,F,-1.871937013,1.871937013,98.12806299,0.272291231
502,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,10:30,,122.14,124.47,122.11,2.36,124.47,Alta,10:30 a. m. a 12:30 p. m.,G,E,G,-1.896039206,1.896039206,98.10396079,0.277847313
503,Perturbado,18/09/2019,Base de árbol,B,56,Adulto,Adulto interior,Adulto 4,112,112IBAA4,556,12:30,,122.11,124.47,122.42,2.05,124.47,Baja,12:30 p. m. a 03:30 p. m.,H,F,H,-1.646983209,1.646983209,98.35301679,0.216689172
505,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,21:30,PI,39.24,39.24,39.01,0.23,39.24,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-0.586136595,0.586136595,99.4138634,-0.232001163
506,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,00:30,,39.01,39.24,38.67,0.57,39.24,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.452599388,1.452599388,98.54740061,0.162145857
507,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,04:30,,38.67,39.24,39.24,0,39.24,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,0,0,100,
508,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,08:30,,39.24,39.24,38.62,0.62,39.24,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.580020387,1.580020387,98.41997961,0.198662691
509,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,10:30,,38.62,39.24,39.24,0,39.24,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,0,0,100,
510,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,12:30,,39.24,39.24,39.2,0.04,39.24,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-0.101936799,0.101936799,99.8980632,-0.991669008
511,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,15:30,,39.2,39.24,38.81,0.43,39.24,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-1.095820591,1.095820591,98.90417941,0.039739457
512,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,57,Juvenil,Juvenil interior,Juvenil 1,115,115IBRJ1,551,18:30,,38.81,39.24,38.29,0.95,39.24,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.420998981,2.420998981,97.57900102,0.383994607
514,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,21:30,PI,123.75,123.75,122.39,1.36,123.75,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.098989899,1.098989899,98.9010101,0.040993701
515,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,00:30,,122.39,123.75,119.8,3.95,123.75,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-3.191919192,3.191919192,96.80808081,0.504051888
516,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,04:30,,119.8,123.75,121.66,2.09,123.75,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.688888889,1.688888889,98.31111111,0.227601079
517,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,08:30,,121.66,123.75,119.21,4.54,123.75,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-3.668686869,3.668686869,96.33131313,0.564510645
518,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,10:30,,119.21,123.75,120.42,3.33,123.75,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.690909091,2.690909091,97.30909091,0.429899026
519,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,12:30,,120.42,123.75,119.77,3.98,123.75,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-3.216161616,3.216161616,96.78383838,0.507337864
520,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,15:30,,119.77,123.75,118.56,5.19,123.75,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-4.193939394,4.193939394,95.80606061,0.62262215
521,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,58,Adulto,Adulto interior,Adulto 1,115,115IBRA1,551,18:30,,118.56,123.75,116.47,7.28,123.75,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-5.882828283,5.882828283,94.11717172,0.769586172
525,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,04:30,,34.45,34.45,28.45,6,34.45,Baja,04:30 a. m. a 08:30 a. m.,C,C,A,-17.41654572,17.41654572,82.58345428,1.240962024
526,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,08:30,,28.45,34.45,29.84,4.61,34.45,Alta,08:30 a. m. a 10:30 a. m.,D,D,B,-13.38171263,13.38171263,86.61828737,1.126511699
528,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,12:30,,28.8,34.45,29.03,5.42,34.45,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-15.7329463,15.7329463,84.2670537,1.19681006
529,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,59,Juvenil,Juvenil interior,Juvenil 2,121,121IBRJ2,551,15:30,,29.03,34.45,31.12,3.33,34.45,Baja,03:30 p. m. a 06:30 p. m.,G,G,E,-9.666182874,9.666182874,90.33381713,0.985255007
532,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,21:30,PI,105.45,105.45,99.45,6,105.45,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-5.689900427,5.689900427,94.31009957,0.755104666
533,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,00:30,,99.45,105.45,100.26,5.19,105.45,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-4.921763869,4.921763869,95.07823613,0.692120774
534,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,04:30,,100.26,105.45,99.27,6.18,105.45,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-5.86059744,5.86059744,94.13940256,0.767941891
535,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,08:30,,99.27,105.45,99.28,6.17,105.45,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-5.851114272,5.851114272,94.14888573,0.76723858
536,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,10:30,,99.28,105.45,98.88,6.57,105.45,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-6.230440967,6.230440967,93.76955903,0.794518785
537,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,12:30,,98.88,105.45,98.96,6.49,105.45,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-6.154575628,6.154575628,93.84542437,0.789198113
538,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,15:30,,98.96,105.45,98.34,7.11,105.45,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-6.742532006,6.742532006,93.25746799,0.828823017
539,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,60,Adulto,Adulto interior,Adulto 2,121,121IBRA2,551,18:30,,98.34,105.45,97.8,7.65,105.45,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-7.254623044,7.254623044,92.74537696,0.860614851
541,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,21:30,PI,39.25,39.25,37.9,1.35,39.25,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-3.439490446,3.439490446,96.56050955,0.536494107
542,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,00:30,,37.9,39.25,39.08,0.17,39.25,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-0.433121019,0.433121019,99.56687898,-0.36339074
543,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,04:30,,39.08,39.25,39.01,0.24,39.25,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.611464968,0.611464968,99.38853503,-0.213628419
544,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,08:30,,39.01,39.25,38.84,0.41,39.25,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-1.044585987,1.044585987,98.95541401,0.018944196
545,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,10:30,,38.84,39.25,38.39,0.86,39.25,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-2.191082803,2.191082803,97.8089172,0.34065879
546,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,12:30,,38.39,39.25,38.41,0.84,39.25,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.140127389,2.140127389,97.85987261,0.330439625
547,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,15:30,,38.41,39.25,38.3,0.95,39.25,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.420382166,2.420382166,97.57961783,0.383883944
548,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,61,Juvenil,Juvenil interior,Juvenil 3,124,124IMHJ3,554,18:30,,38.3,39.25,37.83,1.42,39.25,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-3.617834395,3.617834395,96.38216561,0.558448683
550,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,21:30,PI,111.48,111.48,108.74,2.74,111.48,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.457839971,2.457839971,97.54216003,0.390553603
551,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,00:30,,108.74,111.48,111.48,0,111.48,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,0,0,100,
552,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,04:30,,111.48,111.48,111.33,0.15,111.48,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.134553283,0.134553283,99.86544672,-0.871105701
553,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,08:30,,111.33,111.48,110.83,0.65,111.48,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.583064227,0.583064227,99.41693577,-0.234283603
554,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,10:30,,110.83,111.48,110.48,1,111.48,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.897021887,0.897021887,99.10297811,-0.04719696
555,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,12:30,,110.48,111.48,111,0.48,111.48,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-0.430570506,0.430570506,99.56942949,-0.365955723
556,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,15:30,,111,111.48,110.74,0.74,111.48,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-0.663796197,0.663796197,99.3362038,-0.17796524
557,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,62,Adulto,Adulto interior,Adulto 3,124,124IMHA3,554,18:30,,110.74,111.48,109.67,1.81,111.48,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.623609616,1.623609616,98.37639038,0.210481615
559,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,21:30,PI,38.7,38.7,38.07,0.63,38.7,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-1.627906977,1.627906977,98.37209302,0.211629585
560,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,00:30,,38.07,38.7,38.22,0.48,38.7,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-1.240310078,1.240310078,98.75968992,0.093530273
561,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,04:30,,38.22,38.7,38.1,0.6,38.7,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-1.550387597,1.550387597,98.4496124,0.190440285
562,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,08:30,,38.1,38.7,37.66,1.04,38.7,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-2.687338501,2.687338501,97.3126615,0.429322374
563,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,10:30,,37.66,38.7,37.93,0.77,38.7,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-1.989664083,1.989664083,98.01033592,0.29877976
564,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,12:30,,37.93,38.7,37.82,0.88,38.7,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-2.273901809,2.273901809,97.72609819,0.356771707
565,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,15:30,,37.82,38.7,37.75,0.95,38.7,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-2.454780362,2.454780362,97.54521964,0.39001264
566,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,63,Juvenil,Juvenil interior,Juvenil 4,117,117IMHJ4,554,18:30,,37.75,38.7,37.7,1,38.7,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-2.583979328,2.583979328,97.41602067,0.412289035
568,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,21:30,PI,111.48,111.48,108.74,2.74,111.48,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-2.457839971,2.457839971,97.54216003,0.390553603
569,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,00:30,,108.74,111.48,111.48,0,111.48,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,0,0,100,
570,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,04:30,,111.48,111.48,111.33,0.15,111.48,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-0.134553283,0.134553283,99.86544672,-0.871105701
571,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,08:30,,111.33,111.48,110.83,0.65,111.48,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-0.583064227,0.583064227,99.41693577,-0.234283603
572,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,10:30,,110.83,111.48,110.48,1,111.48,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-0.897021887,0.897021887,99.10297811,-0.04719696
573,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,12:30,,110.48,111.48,111,0.48,111.48,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-0.430570506,0.430570506,99.56942949,-0.365955723
574,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,15:30,,111,111.48,110.74,0.74,111.48,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-0.663796197,0.663796197,99.3362038,-0.17796524
575,Perturbado,27/07/2019,"Madrigueras (Hoyos, bajo rocas)",C,64,Adulto,Adulto interior,Adulto 4,117,124IMHA4,554,18:30,,110.74,111.48,109.67,1.81,111.48,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-1.623609616,1.623609616,98.37639038,0.210481615
577,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,21:30,PI,38.98,38.98,36.28,2.7,38.98,Alta,09:30 p. m. a 12:30 a. m.,A,A,A,-6.926629041,6.926629041,93.07337096,0.840521929
578,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,00:30,,36.28,38.98,36.61,2.37,38.98,Baja,12:30 a. m. a 04:30 a. m.,B,B,B,-6.080041047,6.080041047,93.91995895,0.783906511
579,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,04:30,,36.61,38.98,36.39,2.59,38.98,Baja,04:30 a. m. a 08:30 a. m.,C,C,C,-6.644433043,6.644433043,93.35556696,0.822457929
580,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,08:30,,36.39,38.98,36.16,2.82,38.98,Alta,08:30 a. m. a 10:30 a. m.,D,D,D,-7.23447922,7.23447922,92.76552078,0.859407274
581,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,10:30,,36.16,38.98,36.3,2.68,38.98,Alta,10:30 a. m. a 12:30 p. m.,E,E,E,-6.875320677,6.875320677,93.12467932,0.837292959
582,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,12:30,,36.3,38.98,36.12,2.86,38.98,Baja,12:30 p. m. a 03:30 p. m.,F,F,F,-7.337095947,7.337095947,92.66290405,0.865524198
583,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,15:30,,36.12,38.98,36.2,2.78,38.98,Baja,03:30 p. m. a 06:30 p. m.,G,G,G,-7.131862494,7.131862494,92.86813751,0.853202961
584,Perturbado,27/07/2019,Hojarasca ramas,D,65,Juvenil,Juvenil interior,Juvenil 1,114,114IHRJ1,554,18:30,,36.2,38.98,35.97,3.01,38.98,Alta,06:30 p. m. a 09:30 p. m.,H,H,H,-7.721908671,7.721908671,92.27809133,0.887724661
588,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,04:30,,119.79,119.79,119.2,0.59,119.79,Baja,04:30 a. m. a 08:30 a. m.,C,C,A,-0.492528592,0.492528592,99.50747141,-0.307568553
589,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,08:30,,119.2,119.79,116.48,3.31,119.79,Alta,08:30 a. m. a 10:30 a. m.,D,D,B,-2.763168879,2.763168879,97.23683112,0.441407429
590,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,10:30,,116.48,119.79,117.41,2.38,119.79,Alta,10:30 a. m. a 12:30 p. m.,E,E,C,-1.986810251,1.986810251,98.01318975,0.298156392
591,Perturbado,27/07/2019,Hojarasca ramas,D,66,Adulto,Adulto interior,Adulto 1,114,114IHRA1,554,12:30,,117.41,119.79,116.39,3.4,119.79,Baja,12:30 p. m. a 03:30 p. m.,F,F,D,-2.838300359,2.838300359,97.16169964,0.453058352
